task_id,study,theta,Omega_hat,omega,n_agents,omega_as_frac
gurcay2015_task_13_24.9,gurcay2015,9.0,0.5814999999999523,0.6666666666666666,35,0.66
gurcay2015_task_13_24.9,gurcay2015,9.0,0.5776999999999527,0.6666666666666666,50,0.66
gurcay2015_task_13_24.9,gurcay2015,9.0,0.5459999999999562,1.0,5,1
gurcay2015_task_13_24.9,gurcay2015,9.0,0.574799999999953,1.0,20,1
gurcay2015_task_13_24.9,gurcay2015,9.0,0.575299999999953,1.0,35,1
gurcay2015_task_13_24.9,gurcay2015,9.0,0.5828999999999521,1.0,50,1
gurcay2015_task_14_25.0,gurcay2015,30.0,0.47629999999996386,0.1,5,0.1
gurcay2015_task_14_25.0,gurcay2015,30.0,0.44809999999996697,0.1,20,0.1
gurcay2015_task_14_25.0,gurcay2015,30.0,0.44009999999996785,0.1,35,0.1
gurcay2015_task_14_25.0,gurcay2015,30.0,0.4432999999999675,0.1,50,0.1
gurcay2015_task_14_25.0,gurcay2015,30.0,0.4222999999999698,0.3333333333333333,5,0.33
gurcay2015_task_14_25.0,gurcay2015,30.0,0.3707999999999755,0.3333333333333333,20,0.33
gurcay2015_task_14_25.0,gurcay2015,30.0,0.3597999999999767,0.3333333333333333,35,0.33
gurcay2015_task_14_25.0,gurcay2015,30.0,0.3580999999999769,0.3333333333333333,50,0.33
gurcay2015_task_14_25.0,gurcay2015,30.0,0.3624999999999764,0.6666666666666666,5,0.66
gurcay2015_task_14_25.0,gurcay2015,30.0,0.28839999999998456,0.6666666666666666,20,0.66
gurcay2015_task_14_25.0,gurcay2015,30.0,0.2798999999999855,0.6666666666666666,35,0.66
gurcay2015_task_14_25.0,gurcay2015,30.0,0.2815999999999853,0.6666666666666666,50,0.66
gurcay2015_task_14_25.0,gurcay2015,30.0,0.3007999999999832,1.0,5,1
gurcay2015_task_14_25.0,gurcay2015,30.0,0.2370999999999902,1.0,20,1
gurcay2015_task_14_25.0,gurcay2015,30.0,0.21299999999999286,1.0,35,1
gurcay2015_task_14_25.0,gurcay2015,30.0,0.2099999999999932,1.0,50,1
gurcay2015_task_15_41.0,gurcay2015,41.0,0.456999999999966,0.1,5,0.1
gurcay2015_task_15_41.0,gurcay2015,41.0,0.35489999999997723,0.1,20,0.1
gurcay2015_task_15_41.0,gurcay2015,41.0,0.33559999999997936,0.1,35,0.1
gurcay2015_task_15_41.0,gurcay2015,41.0,0.33109999999997985,0.1,50,0.1
gurcay2015_task_15_41.0,gurcay2015,41.0,0.41009999999997115,0.3333333333333333,5,0.33
gurcay2015_task_15_41.0,gurcay2015,41.0,0.2772999999999858,0.3333333333333333,20,0.33
gurcay2015_task_15_41.0,gurcay2015,41.0,0.23779999999999013,0.3333333333333333,35,0.33
gurcay2015_task_15_41.0,gurcay2015,41.0,0.23509999999999043,0.3333333333333333,50,0.33
gurcay2015_task_15_41.0,gurcay2015,41.0,0.320899999999981,0.6666666666666666,5,0.66
gurcay2015_task_15_41.0,gurcay2015,41.0,0.1907999999999953,0.6666666666666666,20,0.66
gurcay2015_task_15_41.0,gurcay2015,41.0,0.16789999999999783,0.6666666666666666,35,0.66
gurcay2015_task_15_41.0,gurcay2015,41.0,0.15489999999999926,0.6666666666666666,50,0.66
gurcay2015_task_15_41.0,gurcay2015,41.0,0.25769999999998794,1.0,5,1
gurcay2015_task_15_41.0,gurcay2015,41.0,0.14440000000000042,1.0,20,1
gurcay2015_task_15_41.0,gurcay2015,41.0,0.11830000000000236,1.0,35,1
gurcay2015_task_15_41.0,gurcay2015,41.0,0.11920000000000239,1.0,50,1
gurcay2015_task_16_63.0,gurcay2015,60.0,0.4849999999999629,0.1,5,0.1
gurcay2015_task_16_63.0,gurcay2015,60.0,0.4821999999999632,0.1,20,0.1
gurcay2015_task_16_63.0,gurcay2015,60.0,0.4960999999999617,0.1,35,0.1
gurcay2015_task_16_63.0,gurcay2015,60.0,0.4814999999999633,0.1,50,0.1
gurcay2015_task_16_63.0,gurcay2015,60.0,0.46569999999996503,0.3333333333333333,5,0.33
gurcay2015_task_16_63.0,gurcay2015,60.0,0.48269999999996316,0.3333333333333333,20,0.33
gurcay2015_task_16_63.0,gurcay2015,60.0,0.48839999999996253,0.3333333333333333,35,0.33
gurcay2015_task_16_63.0,gurcay2015,60.0,0.4830999999999631,0.3333333333333333,50,0.33
gurcay2015_task_16_63.0,gurcay2015,60.0,0.429799999999969,0.6666666666666666,5,0.66
gurcay2015_task_16_63.0,gurcay2015,60.0,0.4802999999999634,0.6666666666666666,20,0.66
gurcay2015_task_16_63.0,gurcay2015,60.0,0.47839999999996363,0.6666666666666666,35,0.66
gurcay2015_task_16_63.0,gurcay2015,60.0,0.47829999999996364,0.6666666666666666,50,0.66
gurcay2015_task_16_63.0,gurcay2015,60.0,0.3852999999999739,1.0,5,1
gurcay2015_task_16_63.0,gurcay2015,60.0,0.4042999999999718,1.0,20,1
gurcay2015_task_16_63.0,gurcay2015,60.0,0.411699999999971,1.0,35,1
gurcay2015_task_16_63.0,gurcay2015,60.0,0.42019999999997004,1.0,50,1
df_becker2017_750,becker2017,600.0,0.4613999999999655,0.1,5,0.1
df_becker2017_750,becker2017,600.0,0.41299999999997083,0.1,20,0.1
df_becker2017_750,becker2017,600.0,0.3904999999999733,0.1,35,0.1
df_becker2017_750,becker2017,600.0,0.39369999999997296,0.1,50,0.1
df_becker2017_750,becker2017,600.0,0.3987999999999724,0.3333333333333333,5,0.33
df_becker2017_750,becker2017,600.0,0.2978999999999835,0.3333333333333333,20,0.33
df_becker2017_750,becker2017,600.0,0.2641999999999872,0.3333333333333333,35,0.33
df_becker2017_750,becker2017,600.0,0.26129999999998754,0.3333333333333333,50,0.33
df_becker2017_750,becker2017,600.0,0.311599999999982,0.6666666666666666,5,0.66
df_becker2017_750,becker2017,600.0,0.20119999999999416,0.6666666666666666,20,0.66
df_becker2017_750,becker2017,600.0,0.1653999999999981,0.6666666666666666,35,0.66
df_becker2017_750,becker2017,600.0,0.1636999999999983,0.6666666666666666,50,0.66
df_becker2017_750,becker2017,600.0,0.24659999999998916,1.0,5,1
df_becker2017_750,becker2017,600.0,0.14580000000000026,1.0,20,1
df_becker2017_750,becker2017,600.0,0.12470000000000254,1.0,35,1
df_becker2017_750,becker2017,600.0,0.11510000000000227,1.0,50,1
df_becker2017_4389,becker2017,3000.0,0.43739999999996815,0.1,5,0.1
df_becker2017_4389,becker2017,3000.0,0.41009999999997115,0.1,20,0.1
df_becker2017_4389,becker2017,3000.0,0.4095999999999712,0.1,35,0.1
df_becker2017_4389,becker2017,3000.0,0.41189999999997096,0.1,50,0.1
df_becker2017_4389,becker2017,3000.0,0.38739999999997365,0.3333333333333333,5,0.33
df_becker2017_4389,becker2017,3000.0,0.34189999999997867,0.3333333333333333,20,0.33
df_becker2017_4389,becker2017,3000.0,0.3505999999999777,0.3333333333333333,35,0.33
df_becker2017_4389,becker2017,3000.0,0.3642999999999762,0.3333333333333333,50,0.33
df_becker2017_4389,becker2017,3000.0,0.33209999999997974,0.6666666666666666,5,0.66
df_becker2017_4389,becker2017,3000.0,0.2798999999999855,0.6666666666666666,20,0.66
df_becker2017_4389,becker2017,3000.0,0.2705999999999865,0.6666666666666666,35,0.66
df_becker2017_4389,becker2017,3000.0,0.2807999999999854,0.6666666666666666,50,0.66
df_becker2017_4389,becker2017,3000.0,0.2734999999999862,1.0,5,1
df_becker2017_4389,becker2017,3000.0,0.22609999999999142,1.0,20,1
df_becker2017_4389,becker2017,3000.0,0.23579999999999035,1.0,35,1
df_becker2017_4389,becker2017,3000.0,0.23669999999999025,1.0,50,1
df_becker2017_278,becker2017,300.0,0.48839999999996253,0.1,5,0.1
df_becker2017_278,becker2017,300.0,0.45829999999996585,0.1,20,0.1
df_becker2017_278,becker2017,300.0,0.44929999999996684,0.1,35,0.1
df_becker2017_278,becker2017,300.0,0.4460999999999672,0.1,50,0.1
df_becker2017_278,becker2017,300.0,0.42849999999996913,0.3333333333333333,5,0.33
df_becker2017_278,becker2017,300.0,0.35119999999997764,0.3333333333333333,20,0.33
df_becker2017_278,becker2017,300.0,0.3151999999999816,0.3333333333333333,35,0.33
df_becker2017_278,becker2017,300.0,0.28829999999998457,0.3333333333333333,50,0.33
df_becker2017_278,becker2017,300.0,0.35189999999997756,0.6666666666666666,5,0.66
df_becker2017_278,becker2017,300.0,0.24229999999998963,0.6666666666666666,20,0.66
df_becker2017_278,becker2017,300.0,0.19199999999999517,0.6666666666666666,35,0.66
df_becker2017_278,becker2017,300.0,0.1734999999999972,0.6666666666666666,50,0.66
df_becker2017_278,becker2017,300.0,0.2980999999999835,1.0,5,1
df_becker2017_278,becker2017,300.0,0.17589999999999695,1.0,20,1
df_becker2017_278,becker2017,300.0,0.13440000000000152,1.0,35,1
df_becker2017_278,becker2017,300.0,0.11490000000000226,1.0,50,1
df_becker2017_546,becker2017,350.0,0.47559999999996394,0.1,5,0.1
df_becker2017_546,becker2017,350.0,0.5454999999999562,0.1,20,0.1
df_becker2017_546,becker2017,350.0,0.5845999999999519,0.1,35,0.1
df_becker2017_546,becker2017,350.0,0.6076999999999494,0.1,50,0.1
df_becker2017_546,becker2017,350.0,0.4151999999999706,0.3333333333333333,5,0.33
df_becker2017_546,becker2017,350.0,0.4814999999999633,0.3333333333333333,20,0.33
df_becker2017_546,becker2017,350.0,0.5102999999999601,0.3333333333333333,35,0.33
df_becker2017_546,becker2017,350.0,0.548199999999956,0.3333333333333333,50,0.33
df_becker2017_546,becker2017,350.0,0.3549999999999772,0.6666666666666666,5,0.66
df_becker2017_546,becker2017,350.0,0.3898999999999734,0.6666666666666666,20,0.66
df_becker2017_546,becker2017,350.0,0.4352999999999684,0.6666666666666666,35,0.66
df_becker2017_546,becker2017,350.0,0.4484999999999669,0.6666666666666666,50,0.66
df_becker2017_546,becker2017,350.0,0.30029999999998325,1.0,5,1
df_becker2017_546,becker2017,350.0,0.33559999999997936,1.0,20,1
df_becker2017_546,becker2017,350.0,0.34209999999997864,1.0,35,1
df_becker2017_546,becker2017,350.0,0.32829999999998016,1.0,50,1
df_becker2017_819,becker2017,440.0,0.5187999999999592,0.1,5,0.1
df_becker2017_819,becker2017,440.0,0.5892999999999514,0.1,20,0.1
df_becker2017_819,becker2017,440.0,0.6458999999999452,0.1,35,0.1
df_becker2017_819,becker2017,440.0,0.69319999999994,0.1,50,0.1
df_becker2017_819,becker2017,440.0,0.46739999999996484,0.3333333333333333,5,0.33
df_becker2017_819,becker2017,440.0,0.49749999999996153,0.3333333333333333,20,0.33
df_becker2017_819,becker2017,440.0,0.5574999999999549,0.3333333333333333,35,0.33
df_becker2017_819,becker2017,440.0,0.6093999999999492,0.3333333333333333,50,0.33
df_becker2017_819,becker2017,440.0,0.38819999999997357,0.6666666666666666,5,0.66
df_becker2017_819,becker2017,440.0,0.41119999999997103,0.6666666666666666,20,0.66
df_becker2017_819,becker2017,440.0,0.4611999999999655,0.6666666666666666,35,0.66
df_becker2017_819,becker2017,440.0,0.5263999999999583,0.6666666666666666,50,0.66
df_becker2017_819,becker2017,440.0,0.32649999999998036,1.0,5,1
df_becker2017_819,becker2017,440.0,0.34399999999997843,1.0,20,1
df_becker2017_819,becker2017,440.0,0.4051999999999717,1.0,35,1
df_becker2017_819,becker2017,440.0,0.48279999999996315,1.0,50,1
df_becker2017_4700,becker2017,1050.0,0.5484999999999559,0.1,5,0.1
df_becker2017_4700,becker2017,1050.0,0.593199999999951,0.1,20,0.1
df_becker2017_4700,becker2017,1050.0,0.6002999999999502,0.1,35,0.1
df_becker2017_4700,becker2017,1050.0,0.6118999999999489,0.1,50,0.1
df_becker2017_4700,becker2017,1050.0,0.5357999999999573,0.3333333333333333,5,0.33
df_becker2017_4700,becker2017,1050.0,0.5967999999999506,0.3333333333333333,20,0.33
df_becker2017_4700,becker2017,1050.0,0.6078999999999494,0.3333333333333333,35,0.33
df_becker2017_4700,becker2017,1050.0,0.6015999999999501,0.3333333333333333,50,0.33
df_becker2017_4700,becker2017,1050.0,0.5157999999999595,0.6666666666666666,5,0.66
df_becker2017_4700,becker2017,1050.0,0.584499999999952,0.6666666666666666,20,0.66
df_becker2017_4700,becker2017,1050.0,0.5993999999999503,0.6666666666666666,35,0.66
df_becker2017_4700,becker2017,1050.0,0.6103999999999491,0.6666666666666666,50,0.66
df_becker2017_4700,becker2017,1050.0,0.49079999999996227,1.0,5,1
df_becker2017_4700,becker2017,1050.0,0.5576999999999549,1.0,20,1
df_becker2017_4700,becker2017,1050.0,0.5816999999999523,1.0,35,1
df_becker2017_4700,becker2017,1050.0,0.5855999999999518,1.0,50,1
df_becker2017_291,becker2017,250.0,0.46079999999996557,0.1,5,0.1
df_becker2017_291,becker2017,250.0,0.4276999999999692,0.1,20,0.1
df_becker2017_291,becker2017,250.0,0.4043999999999718,0.1,35,0.1
df_becker2017_291,becker2017,250.0,0.4225999999999698,0.1,50,0.1
df_becker2017_291,becker2017,250.0,0.43739999999996815,0.3333333333333333,5,0.33
df_becker2017_291,becker2017,250.0,0.3971999999999726,0.3333333333333333,20,0.33
df_becker2017_291,becker2017,250.0,0.39109999999997325,0.3333333333333333,35,0.33
df_becker2017_291,becker2017,250.0,0.40289999999997195,0.3333333333333333,50,0.33
df_becker2017_291,becker2017,250.0,0.3959999999999727,0.6666666666666666,5,0.66
df_becker2017_291,becker2017,250.0,0.347699999999978,0.6666666666666666,20,0.66
df_becker2017_291,becker2017,250.0,0.3561999999999771,0.6666666666666666,35,0.66
df_becker2017_291,becker2017,250.0,0.36579999999997603,0.6666666666666666,50,0.66
df_becker2017_291,becker2017,250.0,0.3395999999999789,1.0,5,1
df_becker2017_291,becker2017,250.0,0.29379999999998396,1.0,20,1
df_becker2017_291,becker2017,250.0,0.29939999999998335,1.0,35,1
df_becker2017_291,becker2017,250.0,0.2963999999999837,1.0,50,1
df_becker2017_246,becker2017,200.0,0.5142999999999597,0.1,5,0.1
df_becker2017_246,becker2017,200.0,0.5625999999999544,0.1,20,0.1
df_becker2017_246,becker2017,200.0,0.5722999999999533,0.1,35,0.1
df_becker2017_246,becker2017,200.0,0.60219999999995,0.1,50,0.1
df_becker2017_246,becker2017,200.0,0.4704999999999645,0.3333333333333333,5,0.33
df_becker2017_246,becker2017,200.0,0.474999999999964,0.3333333333333333,20,0.33
df_becker2017_246,becker2017,200.0,0.4924999999999621,0.3333333333333333,35,0.33
df_becker2017_246,becker2017,200.0,0.5012999999999611,0.3333333333333333,50,0.33
df_becker2017_246,becker2017,200.0,0.40289999999997195,0.6666666666666666,5,0.66
df_becker2017_246,becker2017,200.0,0.356999999999977,0.6666666666666666,20,0.66
df_becker2017_246,becker2017,200.0,0.3408999999999788,0.6666666666666666,35,0.66
df_becker2017_246,becker2017,200.0,0.3468999999999781,0.6666666666666666,50,0.66
df_becker2017_246,becker2017,200.0,0.32859999999998013,1.0,5,1
df_becker2017_246,becker2017,200.0,0.26409999999998723,1.0,20,1
df_becker2017_246,becker2017,200.0,0.2361999999999903,1.0,35,1
df_becker2017_246,becker2017,200.0,0.22049999999999204,1.0,50,1
df_becker2017_759,becker2017,500.0,0.5279999999999582,0.1,5,0.1
df_becker2017_759,becker2017,500.0,0.6089999999999492,0.1,20,0.1
df_becker2017_759,becker2017,500.0,0.638399999999946,0.1,35,0.1
df_becker2017_759,becker2017,500.0,0.6514999999999446,0.1,50,0.1
df_becker2017_759,becker2017,500.0,0.4859999999999628,0.3333333333333333,5,0.33
df_becker2017_759,becker2017,500.0,0.575199999999953,0.3333333333333333,20,0.33
df_becker2017_759,becker2017,500.0,0.6097999999999492,0.3333333333333333,35,0.33
df_becker2017_759,becker2017,500.0,0.6319999999999467,0.3333333333333333,50,0.33
df_becker2017_759,becker2017,500.0,0.41479999999997064,0.6666666666666666,5,0.66
df_becker2017_759,becker2017,500.0,0.48469999999996294,0.6666666666666666,20,0.66
df_becker2017_759,becker2017,500.0,0.5315999999999578,0.6666666666666666,35,0.66
df_becker2017_759,becker2017,500.0,0.547599999999956,0.6666666666666666,50,0.66
df_becker2017_759,becker2017,500.0,0.3440999999999784,1.0,5,1
df_becker2017_759,becker2017,500.0,0.3977999999999725,1.0,20,1
df_becker2017_759,becker2017,500.0,0.4150999999999706,1.0,35,1
df_becker2017_759,becker2017,500.0,0.43659999999996824,1.0,50,1
df_becker2017_4299,becker2017,2476.0,0.4884999999999625,0.1,5,0.1
df_becker2017_4299,becker2017,2476.0,0.5031999999999609,0.1,20,0.1
df_becker2017_4299,becker2017,2476.0,0.4578999999999659,0.1,35,0.1
df_becker2017_4299,becker2017,2476.0,0.4360999999999683,0.1,50,0.1
df_becker2017_4299,becker2017,2476.0,0.4588999999999658,0.3333333333333333,5,0.33
df_becker2017_4299,becker2017,2476.0,0.41909999999997016,0.3333333333333333,20,0.33
df_becker2017_4299,becker2017,2476.0,0.36009999999997666,0.3333333333333333,35,0.33
df_becker2017_4299,becker2017,2476.0,0.3244999999999806,0.3333333333333333,50,0.33
df_becker2017_4299,becker2017,2476.0,0.3994999999999723,0.6666666666666666,5,0.66
df_becker2017_4299,becker2017,2476.0,0.3161999999999815,0.6666666666666666,20,0.66
df_becker2017_4299,becker2017,2476.0,0.2543999999999883,0.6666666666666666,35,0.66
df_becker2017_4299,becker2017,2476.0,0.21149999999999303,0.6666666666666666,50,0.66
df_becker2017_4299,becker2017,2476.0,0.35649999999997706,1.0,5,1
df_becker2017_4299,becker2017,2476.0,0.23019999999999097,1.0,20,1
df_becker2017_4299,becker2017,2476.0,0.18129999999999635,1.0,35,1
df_becker2017_4299,becker2017,2476.0,0.16119999999999857,1.0,50,1
df_becker2017_268,becker2017,48.0,0.6060999999999496,0.1,5,0.1
df_becker2017_268,becker2017,48.0,0.7005999999999392,0.1,20,0.1
df_becker2017_268,becker2017,48.0,0.7438999999999344,0.1,35,0.1
df_becker2017_268,becker2017,48.0,0.7685999999999317,0.1,50,0.1
df_becker2017_268,becker2017,48.0,0.5994999999999503,0.3333333333333333,5,0.33
df_becker2017_268,becker2017,48.0,0.7059999999999386,0.3333333333333333,20,0.33
df_becker2017_268,becker2017,48.0,0.7484999999999339,0.3333333333333333,35,0.33
df_becker2017_268,becker2017,48.0,0.7599999999999326,0.3333333333333333,50,0.33
df_becker2017_268,becker2017,48.0,0.6003999999999502,0.6666666666666666,5,0.66
df_becker2017_268,becker2017,48.0,0.7044999999999387,0.6666666666666666,20,0.66
df_becker2017_268,becker2017,48.0,0.7421999999999346,0.6666666666666666,35,0.66
df_becker2017_268,becker2017,48.0,0.7669999999999318,0.6666666666666666,50,0.66
df_becker2017_268,becker2017,48.0,0.5997999999999503,1.0,5,1
df_becker2017_268,becker2017,48.0,0.7053999999999386,1.0,20,1
df_becker2017_268,becker2017,48.0,0.7415999999999346,1.0,35,1
df_becker2017_268,becker2017,48.0,0.7701999999999315,1.0,50,1
df_becker2017_346,becker2017,200.0,0.556399999999955,0.1,5,0.1
df_becker2017_346,becker2017,200.0,0.6238999999999476,0.1,20,0.1
df_becker2017_346,becker2017,200.0,0.6410999999999457,0.1,35,0.1
df_becker2017_346,becker2017,200.0,0.6364999999999462,0.1,50,0.1
df_becker2017_346,becker2017,200.0,0.5167999999999594,0.3333333333333333,5,0.33
df_becker2017_346,becker2017,200.0,0.6098999999999491,0.3333333333333333,20,0.33
df_becker2017_346,becker2017,200.0,0.6254999999999474,0.3333333333333333,35,0.33
df_becker2017_346,becker2017,200.0,0.6327999999999466,0.3333333333333333,50,0.33
df_becker2017_346,becker2017,200.0,0.47259999999996427,0.6666666666666666,5,0.66
df_becker2017_346,becker2017,200.0,0.5649999999999541,0.6666666666666666,20,0.66
df_becker2017_346,becker2017,200.0,0.5967999999999506,0.6666666666666666,35,0.66
df_becker2017_346,becker2017,200.0,0.611199999999949,0.6666666666666666,50,0.66
df_becker2017_346,becker2017,200.0,0.4089999999999713,1.0,5,1
df_becker2017_346,becker2017,200.0,0.4722999999999643,1.0,20,1
df_becker2017_346,becker2017,200.0,0.4924999999999621,1.0,35,1
df_becker2017_346,becker2017,200.0,0.5014999999999611,1.0,50,1
df_becker2017_729,becker2017,280.0,0.5139999999999597,0.1,5,0.1
df_becker2017_729,becker2017,280.0,0.5318999999999577,0.1,20,0.1
df_becker2017_729,becker2017,280.0,0.5410999999999567,0.1,35,0.1
df_becker2017_729,becker2017,280.0,0.5466999999999561,0.1,50,0.1
df_becker2017_729,becker2017,280.0,0.5096999999999602,0.3333333333333333,5,0.33
df_becker2017_729,becker2017,280.0,0.5360999999999573,0.3333333333333333,20,0.33
df_becker2017_729,becker2017,280.0,0.5324999999999577,0.3333333333333333,35,0.33
df_becker2017_729,becker2017,280.0,0.5420999999999566,0.3333333333333333,50,0.33
df_becker2017_729,becker2017,280.0,0.4702999999999645,0.6666666666666666,5,0.66
df_becker2017_729,becker2017,280.0,0.5191999999999591,0.6666666666666666,20,0.66
df_becker2017_729,becker2017,280.0,0.5275999999999582,0.6666666666666666,35,0.66
df_becker2017_729,becker2017,280.0,0.548199999999956,0.6666666666666666,50,0.66
df_becker2017_729,becker2017,280.0,0.4424999999999676,1.0,5,1
df_becker2017_729,becker2017,280.0,0.4830999999999631,1.0,20,1
df_becker2017_729,becker2017,280.0,0.4829999999999631,1.0,35,1
df_becker2017_729,becker2017,280.0,0.4867999999999627,1.0,50,1
df_becker2017_4000,becker2017,5500.0,0.41449999999997067,0.1,5,0.1
df_becker2017_4000,becker2017,5500.0,0.37369999999997516,0.1,20,0.1
df_becker2017_4000,becker2017,5500.0,0.36829999999997576,0.1,35,0.1
df_becker2017_4000,becker2017,5500.0,0.3633999999999763,0.1,50,0.1
df_becker2017_4000,becker2017,5500.0,0.40289999999997195,0.3333333333333333,5,0.33
df_becker2017_4000,becker2017,5500.0,0.37219999999997533,0.3333333333333333,20,0.33
df_becker2017_4000,becker2017,5500.0,0.3713999999999754,0.3333333333333333,35,0.33
df_becker2017_4000,becker2017,5500.0,0.3634999999999763,0.3333333333333333,50,0.33
df_becker2017_4000,becker2017,5500.0,0.4233999999999697,0.6666666666666666,5,0.66
df_becker2017_4000,becker2017,5500.0,0.3824999999999742,0.6666666666666666,20,0.66
df_becker2017_4000,becker2017,5500.0,0.3697999999999756,0.6666666666666666,35,0.66
df_becker2017_4000,becker2017,5500.0,0.35919999999997676,0.6666666666666666,50,0.66
df_becker2017_4000,becker2017,5500.0,0.42559999999996945,1.0,5,1
df_becker2017_4000,becker2017,5500.0,0.37209999999997534,1.0,20,1
df_becker2017_4000,becker2017,5500.0,0.36489999999997613,1.0,35,1
df_becker2017_4000,becker2017,5500.0,0.3585999999999768,1.0,50,1
df_becker2017_259,becker2017,264.0,0.4425999999999676,0.1,5,0.1
df_becker2017_259,becker2017,264.0,0.3595999999999767,0.1,20,0.1
df_becker2017_259,becker2017,264.0,0.366199999999976,0.1,35,0.1
df_becker2017_259,becker2017,264.0,0.36549999999997607,0.1,50,0.1
df_becker2017_259,becker2017,264.0,0.4039999999999718,0.3333333333333333,5,0.33
df_becker2017_259,becker2017,264.0,0.3398999999999789,0.3333333333333333,20,0.33
df_becker2017_259,becker2017,264.0,0.32999999999998,0.3333333333333333,35,0.33
df_becker2017_259,becker2017,264.0,0.32279999999998077,0.3333333333333333,50,0.33
df_becker2017_259,becker2017,264.0,0.37819999999997467,0.6666666666666666,5,0.66
df_becker2017_259,becker2017,264.0,0.30109999999998316,0.6666666666666666,20,0.66
df_becker2017_259,becker2017,264.0,0.29569999999998375,0.6666666666666666,35,0.66
df_becker2017_259,becker2017,264.0,0.2944999999999839,0.6666666666666666,50,0.66
df_becker2017_259,becker2017,264.0,0.3431999999999785,1.0,5,1
df_becker2017_259,becker2017,264.0,0.2832999999999851,1.0,20,1
df_becker2017_259,becker2017,264.0,0.28389999999998505,1.0,35,1
df_becker2017_259,becker2017,264.0,0.2769999999999858,1.0,50,1
df_becker2017_550,becker2017,150.0,0.5621999999999544,0.1,5,0.1
df_becker2017_550,becker2017,150.0,0.5789999999999526,0.1,20,0.1
df_becker2017_550,becker2017,150.0,0.584399999999952,0.1,35,0.1
df_becker2017_550,becker2017,150.0,0.5870999999999517,0.1,50,0.1
df_becker2017_550,becker2017,150.0,0.5486999999999559,0.3333333333333333,5,0.33
df_becker2017_550,becker2017,150.0,0.5890999999999514,0.3333333333333333,20,0.33
df_becker2017_550,becker2017,150.0,0.5866999999999517,0.3333333333333333,35,0.33
df_becker2017_550,becker2017,150.0,0.5982999999999504,0.3333333333333333,50,0.33
df_becker2017_550,becker2017,150.0,0.5470999999999561,0.6666666666666666,5,0.66
df_becker2017_550,becker2017,150.0,0.5790999999999525,0.6666666666666666,20,0.66
df_becker2017_550,becker2017,150.0,0.5952999999999508,0.6666666666666666,35,0.66
df_becker2017_550,becker2017,150.0,0.592999999999951,0.6666666666666666,50,0.66
df_becker2017_550,becker2017,150.0,0.5328999999999576,1.0,5,1
df_becker2017_550,becker2017,150.0,0.5698999999999536,1.0,20,1
df_becker2017_550,becker2017,150.0,0.583699999999952,1.0,35,1
df_becker2017_550,becker2017,150.0,0.5992999999999503,1.0,50,1
df_becker2017_3218,becker2017,4100.0,0.4677999999999648,0.1,5,0.1
df_becker2017_3218,becker2017,4100.0,0.4605999999999656,0.1,20,0.1
df_becker2017_3218,becker2017,4100.0,0.4270999999999693,0.1,35,0.1
df_becker2017_3218,becker2017,4100.0,0.4124999999999709,0.1,50,0.1
df_becker2017_3218,becker2017,4100.0,0.41739999999997035,0.3333333333333333,5,0.33
df_becker2017_3218,becker2017,4100.0,0.3332999999999796,0.3333333333333333,20,0.33
df_becker2017_3218,becker2017,4100.0,0.27409999999998613,0.3333333333333333,35,0.33
df_becker2017_3218,becker2017,4100.0,0.2516999999999886,0.3333333333333333,50,0.33
df_becker2017_3218,becker2017,4100.0,0.3379999999999791,0.6666666666666666,5,0.66
df_becker2017_3218,becker2017,4100.0,0.20009999999999428,0.6666666666666666,20,0.66
df_becker2017_3218,becker2017,4100.0,0.16559999999999808,0.6666666666666666,35,0.66
df_becker2017_3218,becker2017,4100.0,0.1381000000000011,0.6666666666666666,50,0.66
df_becker2017_3218,becker2017,4100.0,0.2653999999999871,1.0,5,1
df_becker2017_3218,becker2017,4100.0,0.13490000000000146,1.0,20,1
df_becker2017_3218,becker2017,4100.0,0.1094000000000021,1.0,35,1
df_becker2017_3218,becker2017,4100.0,0.08510000000000141,1.0,50,1
df_becker2017_279,becker2017,460.0,0.44919999999996685,0.1,5,0.1
df_becker2017_279,becker2017,460.0,0.36749999999997585,0.1,20,0.1
df_becker2017_279,becker2017,460.0,0.3305999999999799,0.1,35,0.1
df_becker2017_279,becker2017,460.0,0.32669999999998034,0.1,50,0.1
df_becker2017_279,becker2017,460.0,0.44019999999996784,0.3333333333333333,5,0.33
df_becker2017_279,becker2017,460.0,0.3577999999999769,0.3333333333333333,20,0.33
df_becker2017_279,becker2017,460.0,0.3253999999999805,0.3333333333333333,35,0.33
df_becker2017_279,becker2017,460.0,0.32039999999998103,0.3333333333333333,50,0.33
df_becker2017_279,becker2017,460.0,0.43549999999996836,0.6666666666666666,5,0.66
df_becker2017_279,becker2017,460.0,0.3558999999999771,0.6666666666666666,20,0.66
df_becker2017_279,becker2017,460.0,0.3259999999999804,0.6666666666666666,35,0.66
df_becker2017_279,becker2017,460.0,0.311699999999982,0.6666666666666666,50,0.66
df_becker2017_279,becker2017,460.0,0.41729999999997036,1.0,5,1
df_becker2017_279,becker2017,460.0,0.339099999999979,1.0,20,1
df_becker2017_279,becker2017,460.0,0.3160999999999815,1.0,35,1
df_becker2017_279,becker2017,460.0,0.3126999999999819,1.0,50,1
df_becker2017_61,becker2017,55.0,0.46839999999996473,0.1,5,0.1
df_becker2017_61,becker2017,55.0,0.4516999999999666,0.1,20,0.1
